family,model,n_truth,n_scored,n_missing,n_invalid,coverage,mean_f1,mean_mcc
RF01826,transpred,483,483,0,0,1.0,0.049808767572110814,0.04978283234723818
RF01827,transpred,398,398,0,0,1.0,0.18907282205585063,0.19066823539388433
RF01830,transpred,650,650,0,0,1.0,0.15869237050413407,0.16606445714059226
RF01832,transpred,253,253,0,0,1.0,0.798082165403595,0.8163646254226324
RF01834,transpred,5,5,0,0,1.0,0.6333333333333333,0.6774312121089602
RF01840,transpred,16,16,0,0,1.0,0.28857841633981296,0.30315750754039916
RF01842,transpred,15,15,0,0,1.0,0.8811147563473167,0.8909349068504522
RF01843,transpred,3,3,0,0,1.0,0.0,0.0
RF01865,transpred,4,4,0,0,1.0,0.03517192502260563,0.03249308621541995
RF01875,transpred,100,100,0,0,1.0,0.0,0.0
RF01876,transpred,69,69,0,0,1.0,0.0,0.0
RF01877,transpred,125,0,125,0,0.0,,
RF01880,transpred,76,76,0,0,1.0,0.0,0.0
RF01883,transpred,97,97,0,0,1.0,0.0,0.0
RF01889,transpred,8,8,0,0,1.0,0.0,0.0
RF01891,transpred,139,139,0,0,1.0,0.0,0.0
RF01892,transpred,123,123,0,0,1.0,0.0,0.0
RF01904,transpred,36,36,0,0,1.0,0.0,0.0
RF01928,transpred,104,102,2,0,0.9807692307692307,0.0,0.0
RF01932,transpred,16,16,0,0,1.0,0.0,0.0
RF01934,transpred,14,14,0,0,1.0,0.0,0.0
RF01950,transpred,99,99,0,0,1.0,0.0,0.0
RF01952,transpred,70,70,0,0,1.0,0.0,0.0
RF01955,transpred,173,173,0,0,1.0,0.0,0.0
RF01957,transpred,179,179,0,0,1.0,0.0,0.0
RF01962,transpred,84,84,0,0,1.0,0.0,0.0
RF01964,transpred,87,87,0,0,1.0,0.0,0.0
RF01967,transpred,456,456,0,0,1.0,0.0,0.0
RF01969,transpred,367,367,0,0,1.0,0.0,0.0
RF01971,transpred,118,118,0,0,1.0,0.0,0.0
RF01973,transpred,73,73,0,0,1.0,0.0,0.0
RF01975,transpred,91,91,0,0,1.0,0.0,0.0
RF01976,transpred,446,442,4,0,0.9910313901345291,0.0,0.0
RF01977,transpred,66,66,0,0,1.0,0.0,0.0
RF01978,transpred,94,94,0,0,1.0,0.0,0.0
RF01979,transpred,95,95,0,0,1.0,0.0,0.0
RF01981,transpred,106,106,0,0,1.0,0.0,0.0
RF01983,transpred,115,115,0,0,1.0,0.0,0.0
RF01984,transpred,322,322,0,0,1.0,0.0,0.0
RF01986,transpred,145,145,0,0,1.0,0.0,0.0
RF01992,transpred,111,111,0,0,1.0,0.0,0.0
RF02016,transpred,10,10,0,0,1.0,0.0,-0.004021760357846516
