family,model,n_truth,n_scored,n_missing,n_invalid,coverage,mean_f1,mean_mcc
RF01462,published,7,7,0,0,1.0,0.827936846784052,0.839459476209966
RF01462,retrained,7,7,0,0,1.0,0.2945484356097071,0.30003430037216205
RF01471,published,47,47,0,0,1.0,0.05797560292162551,0.05874167371970718
RF01471,retrained,47,47,0,0,1.0,0.01530934567824123,0.014690788161124164
RF01475,published,15,15,0,0,1.0,0.5015406013548429,0.5619353459056291
RF01475,retrained,15,15,0,0,1.0,0.052764163372859024,0.05158229565271014
RF01483,published,5,5,0,0,1.0,0.9252345924550192,0.9264869617715004
RF01483,retrained,5,5,0,0,1.0,0.6359651669085631,0.646030234903343
RF01484,published,4,4,0,0,1.0,0.010416666666666666,0.01803191651709485
RF01484,retrained,4,4,0,0,1.0,0.1556828729947282,0.16742231760197035
RF01507,published,317,317,0,0,1.0,0.0,0.0
RF01507,retrained,317,317,0,0,1.0,0.0,0.0
RF01508,published,8,8,0,0,1.0,0.4788408447898988,0.531463603297683
RF01508,retrained,8,8,0,0,1.0,0.3450835804635571,0.36431766475503147
RF01515,published,516,516,0,0,1.0,0.0,0.0
RF01515,retrained,516,516,0,0,1.0,0.0,0.0
RF01517,published,154,154,0,0,1.0,0.5811078675918137,0.5956215379570112
RF01517,retrained,154,154,0,0,1.0,0.3056703393693626,0.31083560509600355
RF01519,published,50,50,0,0,1.0,0.9004674965333193,0.9031745041122321
RF01519,retrained,50,50,0,0,1.0,0.8714816091612427,0.8780609715942106
RF01520,published,6,6,0,0,1.0,0.43650986359319693,0.44181274477627946
RF01520,retrained,6,6,0,0,1.0,0.28280796352484194,0.2831904253967603
RF01521,published,67,67,0,0,1.0,0.8110623562083402,0.8211115923034266
RF01521,retrained,67,67,0,0,1.0,0.8189076456960155,0.8229783221790962
RF01524,published,17,17,0,0,1.0,0.6150085176154125,0.63223744024698
RF01524,retrained,17,17,0,0,1.0,0.5548758358265655,0.5599339933014138
RF01532,published,17,17,0,0,1.0,0.7915233082089181,0.794923163249763
RF01532,retrained,17,17,0,0,1.0,0.5570677283582606,0.557713662617403
RF01538,published,20,20,0,0,1.0,0.2409593718986573,0.27856875411427234
RF01538,retrained,20,20,0,0,1.0,0.30171303730134513,0.3220551518587137
RF01540,published,26,26,0,0,1.0,0.6377043298501925,0.6495860545298104
RF01540,retrained,26,26,0,0,1.0,0.4791539274485767,0.47917249014999314
RF01542,published,14,14,0,0,1.0,0.23558423161234537,0.2649801634496002
RF01542,retrained,14,14,0,0,1.0,0.21188752373573208,0.2209779794461379
RF01548,published,28,28,0,0,1.0,0.8353679008567896,0.8434753257361752
RF01548,retrained,28,28,0,0,1.0,0.4597030418258198,0.47180619289664955
RF01549,published,22,22,0,0,1.0,0.7508293765763038,0.7647063515198774
RF01549,retrained,22,22,0,0,1.0,0.5912708795237213,0.595499369646942
RF01554,published,23,23,0,0,1.0,0.5972582282288985,0.615394204480982
RF01554,retrained,23,23,0,0,1.0,0.47963306625595753,0.49662123014038073
RF01558,published,15,15,0,0,1.0,0.6504585473468129,0.6665062078150995
RF01558,retrained,15,15,0,0,1.0,0.4637065338712618,0.4782973058788929
RF01560,published,6,6,0,0,1.0,0.0,0.0
RF01560,retrained,6,6,0,0,1.0,0.0,0.0
RF01564,published,1,1,0,0,1.0,0.0,0.0
RF01564,retrained,1,1,0,0,1.0,0.0,0.0
RF01568,published,2,2,0,0,1.0,0.917910447761194,0.9180687246598497
RF01568,retrained,2,2,0,0,1.0,0.4747983870967742,0.47840665625895484
RF01573,published,2,2,0,0,1.0,0.0,0.0
RF01573,retrained,2,2,0,0,1.0,0.0,0.0
RF01576,published,1,1,0,0,1.0,0.0,0.0
RF01576,retrained,1,1,0,0,1.0,0.0,0.0
RF01585,published,14,14,0,0,1.0,0.14523809523809522,0.15308120551872167
RF01585,retrained,14,14,0,0,1.0,0.0,-0.0012564140567041299
RF01595,published,13,13,0,0,1.0,0.13675213675213674,0.13669842848498404
RF01595,retrained,13,13,0,0,1.0,0.0,-0.001108953191478364
RF01597,published,17,17,0,0,1.0,0.4404830463653992,0.45589792182885996
RF01597,retrained,17,17,0,0,1.0,0.09180035650623886,0.09287259903652742
RF01610,published,20,20,0,0,1.0,0.7155249730007317,0.7193982423901278
RF01610,retrained,20,20,0,0,1.0,0.583446945624173,0.5869691806830903
RF01614,published,10,10,0,0,1.0,0.6321193789323102,0.6375158151302903
RF01614,retrained,10,10,0,0,1.0,0.462434974038248,0.46203738048092424
RF01620,published,18,18,0,0,1.0,0.6656969544152019,0.6766965288533879
RF01620,retrained,18,18,0,0,1.0,0.56700001310271,0.5706075450570051
RF01624,published,11,11,0,0,1.0,0.44285714285714284,0.4515947885624811
RF01624,retrained,11,11,0,0,1.0,0.0,-0.0014298669025509074
RF01627,published,27,27,0,0,1.0,0.300072079508145,0.3232442838232088
RF01627,retrained,27,27,0,0,1.0,0.3992206589323128,0.3998575213442603
RF01628,published,8,8,0,0,1.0,0.7457310343802671,0.7522622718460703
RF01628,retrained,8,8,0,0,1.0,0.5679346354306345,0.5681306598508996
RF01630,published,35,35,0,0,1.0,0.4927464788286856,0.5659154859998998
RF01630,retrained,35,35,0,0,1.0,0.2914773723651527,0.4053188014011273
RF01637,published,58,58,0,0,1.0,0.2937418757336611,0.3859775908116869
RF01637,retrained,58,58,0,0,1.0,0.19549482451887182,0.3194661433227657
RF01649,published,9,9,0,0,1.0,0.7067699252918467,0.7306125006825434
RF01649,retrained,9,9,0,0,1.0,0.5668503920506662,0.5712537333479225
RF01651,published,10,10,0,0,1.0,0.5225055646108278,0.558351770394703
RF01651,retrained,10,10,0,0,1.0,0.4053993943199341,0.5034049116512619
RF01655,published,22,22,0,0,1.0,0.136798652205231,0.17738719358632082
RF01655,retrained,22,22,0,0,1.0,0.393969491876677,0.4068558699751892
RF01659,published,9,9,0,0,1.0,0.31138149943244076,0.3190980400009965
RF01659,retrained,9,9,0,0,1.0,0.2312063403775464,0.22937763337297426
RF01665,published,2,2,0,0,1.0,0.821969696969697,0.8284601814302643
RF01665,retrained,2,2,0,0,1.0,0.6107419712070875,0.623791290647816
RF01668,published,705,705,0,0,1.0,0.27153316422183743,0.3040633235292347
RF01668,retrained,705,705,0,0,1.0,0.16019527579178558,0.16547289676138824
RF01669,published,564,564,0,0,1.0,0.32330525798325394,0.3434819310890027
RF01669,retrained,564,564,0,0,1.0,0.23072284215223254,0.23234394467716776
RF01671,published,25,25,0,0,1.0,0.22456787364437075,0.23891224630815533
RF01671,retrained,25,25,0,0,1.0,0.021049048037016693,0.019617760263418316
RF01680,published,2,2,0,0,1.0,0.717948717948718,0.7603277719322219
RF01680,retrained,2,2,0,0,1.0,0.23992673992673993,0.3385780998334671
RF01686,published,52,52,0,0,1.0,0.8728602956700284,0.873112041294491
RF01686,retrained,52,52,0,0,1.0,0.8475837167870455,0.8486419472721434
RF01690,published,12943,12943,0,0,1.0,0.6974426325953204,0.711244566312294
RF01690,retrained,12943,12943,0,0,1.0,0.5735289298950338,0.5784991976460432
RF01691,published,237,237,0,0,1.0,0.8098483887607358,0.8149291147212269
RF01691,retrained,237,237,0,0,1.0,0.6327223345293963,0.6420846175409933
RF01692,published,662,662,0,0,1.0,0.2995167847734955,0.3212072367591157
RF01692,retrained,662,662,0,0,1.0,0.1501021232587936,0.15232180829969522
RF01697,published,142,142,0,0,1.0,0.7935569342804358,0.8083130248225647
RF01697,retrained,142,142,0,0,1.0,0.5623435460972513,0.5860654400560482
RF01701,published,1406,1406,0,0,1.0,0.7323885088757595,0.7389996806591648
RF01701,retrained,1406,1406,0,0,1.0,0.5420286679545833,0.5483532482520872
RF01706,published,7139,7139,0,0,1.0,0.7040851673142579,0.7097264711593428
RF01706,retrained,7139,7139,0,0,1.0,0.5430167349014993,0.5440941327413406
RF01711,published,62,62,0,0,1.0,0.5440779650457072,0.5517334251807628
RF01711,retrained,62,62,0,0,1.0,0.14442779358432492,0.14623498694618514
RF01716,published,37,37,0,0,1.0,0.8297735122072181,0.8392287101328799
RF01716,retrained,37,37,0,0,1.0,0.8762470853775203,0.8785828317745225
RF01721,published,677,677,0,0,1.0,0.7880289597412534,0.7930528424169352
RF01721,retrained,677,677,0,0,1.0,0.646498760826337,0.6488919286994831
RF01724,published,92,92,0,0,1.0,0.6764890897055859,0.6863606851713083
RF01724,retrained,92,92,0,0,1.0,0.5888462896853913,0.594440582226715
RF01733,published,109,109,0,0,1.0,0.8836167021224666,0.8862679408727231
RF01733,retrained,109,109,0,0,1.0,0.8405872928366013,0.8423507883709432
RF01737,published,14,14,0,0,1.0,0.8858776272076766,0.8856543098592221
RF01737,retrained,14,14,0,0,1.0,0.7464069135086534,0.7456591525806733
RF01744,published,81,81,0,0,1.0,0.7077342753231853,0.7276273305683292
RF01744,retrained,81,81,0,0,1.0,0.39307460107795356,0.3980150173139453
RF01747,published,2680,2680,0,0,1.0,0.8557411285861841,0.8597237834379805
RF01747,retrained,2680,2680,0,0,1.0,0.7874619869795725,0.7900467902635043
RF01749,published,1708,1708,0,0,1.0,0.6837779629613068,0.7002424069872731
RF01749,retrained,1708,1708,0,0,1.0,0.36092461037847823,0.373986252025255
RF01750,published,10393,10393,0,0,1.0,0.6623813696836277,0.6831389699300446
RF01750,retrained,10393,10393,0,0,1.0,0.24565657102018593,0.25569284739870707
RF01754,published,1394,1394,0,0,1.0,0.7279694924917225,0.7380719440327049
RF01754,retrained,1394,1394,0,0,1.0,0.4604130864122107,0.4630331919721157
RF01761,published,156,156,0,0,1.0,0.8015447027059895,0.808811955567708
RF01761,retrained,156,156,0,0,1.0,0.5229882966425886,0.5299865410857075
RF01767,published,479,479,0,0,1.0,0.6343318750571387,0.6457313453292841
RF01767,retrained,479,479,0,0,1.0,0.2922416162801571,0.2967298952642306
RF01771,published,175,175,0,0,1.0,0.7056725741384597,0.7124458830637851
RF01771,retrained,175,175,0,0,1.0,0.6346295197783973,0.6381243476011448
RF01778,published,289,289,0,0,1.0,0.0,0.0
RF01778,retrained,289,289,0,0,1.0,0.0,0.0
RF01779,published,2,2,0,0,1.0,0.8466819221967963,0.8542292243729386
RF01779,retrained,2,2,0,0,1.0,0.06451612903225806,0.06999213235477633
RF01782,published,24531,24531,0,0,1.0,0.32233312374491385,0.3477139209706728
RF01782,retrained,24531,24531,0,0,1.0,0.12523932230187362,0.12552447017045626
RF01784,published,168,168,0,0,1.0,0.3489711103496644,0.37656138998798944
RF01784,retrained,168,168,0,0,1.0,0.1049304143074859,0.11093488912463266
RF01785,published,7,7,0,0,1.0,0.7549783549783549,0.7670807142989773
RF01785,retrained,7,7,0,0,1.0,0.847462061747776,0.8487053554412896
RF01786,published,3655,3655,0,0,1.0,0.5402303503869569,0.572736754153939
RF01786,retrained,3655,3655,0,0,1.0,0.5215382742588899,0.5326826858496868
RF01792,published,5,5,0,0,1.0,0.46111111111111114,0.49268209608049274
RF01792,retrained,5,5,0,0,1.0,0.7983838383838383,0.8009718308531276
RF01793,published,2083,2083,0,0,1.0,0.9303446412743828,0.9321264078015665
RF01793,retrained,2083,2083,0,0,1.0,0.6820217907161468,0.6881205114385897
RF01795,published,33,33,0,0,1.0,0.16071222604360724,0.23910818273448797
RF01795,retrained,33,33,0,0,1.0,0.39714239256499195,0.4482404728916702
RF01807,published,13,13,0,0,1.0,0.20443873747464575,0.21625316013993914
RF01807,retrained,13,13,0,0,1.0,0.21283514906012863,0.21175074997275395
RF01814,published,497,497,0,0,1.0,0.8843489793729998,0.8881225883978919
RF01814,retrained,497,497,0,0,1.0,0.6806982638306813,0.7061157996808981
RF01817,published,2,2,0,0,1.0,0.9347826086956521,0.9347272445011037
RF01817,retrained,2,2,0,0,1.0,0.5076923076923077,0.512370825336095
RF01819,published,50,50,0,0,1.0,0.7376140369958367,0.7381514535478914
RF01819,retrained,50,50,0,0,1.0,0.558597883767612,0.5595678375277475
RF01826,published,483,483,0,0,1.0,0.1589829527155259,0.16837683898487038
RF01826,retrained,483,483,0,0,1.0,0.18571536143216813,0.1956212314524505
RF01827,published,398,398,0,0,1.0,0.5487123959137464,0.5787311679413932
RF01827,retrained,398,398,0,0,1.0,0.3101025929124947,0.3156232300141815
RF01830,published,650,650,0,0,1.0,0.4493142714165355,0.4536718594756631
RF01830,retrained,650,650,0,0,1.0,0.2722463359504517,0.27525235206358417
RF01832,published,253,253,0,0,1.0,0.6713739191943384,0.6938166054392194
RF01832,retrained,253,253,0,0,1.0,0.2286943025090109,0.24666437672606872
RF01834,published,5,5,0,0,1.0,0.125,0.126719545066954
RF01834,retrained,5,5,0,0,1.0,0.6705128205128205,0.7076582496312834
RF01840,published,16,16,0,0,1.0,0.013157894736842105,0.00831111853763261
RF01840,retrained,16,16,0,0,1.0,0.08146167557932264,0.07725306400116452
RF01842,published,15,15,0,0,1.0,0.801251437773177,0.8035916719884405
RF01842,retrained,15,15,0,0,1.0,0.7069804558260331,0.7099380569892512
RF01843,published,3,3,0,0,1.0,0.8050065876152832,0.8137844191459749
RF01843,retrained,3,3,0,0,1.0,0.5623781676413255,0.603938741531392
RF01865,published,4,4,0,0,1.0,0.6150791156918608,0.629138876343167
RF01865,retrained,4,4,0,0,1.0,0.14523809523809522,0.15899699292768535
RF01875,published,100,100,0,0,1.0,0.0,0.0
RF01875,retrained,100,100,0,0,1.0,0.0,0.0
RF01876,published,69,69,0,0,1.0,0.0,0.0
RF01876,retrained,69,69,0,0,1.0,0.0,0.0
RF01877,published,125,125,0,0,1.0,0.0,0.0
RF01877,retrained,125,125,0,0,1.0,0.0,0.0
RF01880,published,76,76,0,0,1.0,0.0,0.0
RF01880,retrained,76,76,0,0,1.0,0.0,0.0
RF01883,published,97,97,0,0,1.0,0.0,0.0
RF01883,retrained,97,97,0,0,1.0,0.0,0.0
RF01889,published,8,8,0,0,1.0,0.0,0.0
RF01889,retrained,8,8,0,0,1.0,0.0,0.0
RF01891,published,139,139,0,0,1.0,0.0,0.0
RF01891,retrained,139,139,0,0,1.0,0.0,0.0
RF01892,published,123,123,0,0,1.0,0.0,0.0
RF01892,retrained,123,123,0,0,1.0,0.0,0.0
RF01904,published,36,36,0,0,1.0,0.0,0.0
RF01904,retrained,36,36,0,0,1.0,0.0,0.0
RF01928,published,104,104,0,0,1.0,0.0,0.0
RF01928,retrained,104,104,0,0,1.0,0.0,0.0
RF01932,published,16,16,0,0,1.0,0.0,0.0
RF01932,retrained,16,16,0,0,1.0,0.0,0.0
RF01934,published,14,14,0,0,1.0,0.0,0.0
RF01934,retrained,14,14,0,0,1.0,0.0,0.0
RF01950,published,99,99,0,0,1.0,0.0,0.0
RF01950,retrained,99,99,0,0,1.0,0.0,0.0
RF01952,published,70,70,0,0,1.0,0.0,0.0
RF01952,retrained,70,70,0,0,1.0,0.0,0.0
RF01955,published,173,173,0,0,1.0,0.0,0.0
RF01955,retrained,173,173,0,0,1.0,0.0,0.0
RF01957,published,179,179,0,0,1.0,0.0,0.0
RF01957,retrained,179,179,0,0,1.0,0.0,0.0
RF01962,published,84,84,0,0,1.0,0.0,0.0
RF01962,retrained,84,84,0,0,1.0,0.0,0.0
RF01964,published,87,87,0,0,1.0,0.0,0.0
RF01964,retrained,87,87,0,0,1.0,0.0,0.0
RF01967,published,456,456,0,0,1.0,0.0,0.0
RF01967,retrained,456,456,0,0,1.0,0.0,0.0
RF01969,published,367,367,0,0,1.0,0.0,0.0
RF01969,retrained,367,367,0,0,1.0,0.0,0.0
RF01971,published,118,118,0,0,1.0,0.0,0.0
RF01971,retrained,118,118,0,0,1.0,0.0,0.0
RF01973,published,73,73,0,0,1.0,0.0,0.0
RF01973,retrained,73,73,0,0,1.0,0.0,0.0
RF01975,published,91,91,0,0,1.0,0.0,0.0
RF01975,retrained,91,91,0,0,1.0,0.0,0.0
RF01976,published,446,446,0,0,1.0,0.0,0.0
RF01976,retrained,446,446,0,0,1.0,0.0,0.0
RF01977,published,66,66,0,0,1.0,0.0,0.0
RF01977,retrained,66,66,0,0,1.0,0.0,0.0
RF01978,published,94,94,0,0,1.0,0.0,0.0
RF01978,retrained,94,94,0,0,1.0,0.0,0.0
RF01979,published,95,95,0,0,1.0,0.0,0.0
RF01979,retrained,95,95,0,0,1.0,0.0,0.0
RF01981,published,106,106,0,0,1.0,0.0,0.0
RF01981,retrained,106,106,0,0,1.0,0.0,0.0
RF01983,published,115,115,0,0,1.0,0.0,0.0
RF01983,retrained,115,115,0,0,1.0,0.0,0.0
RF01984,published,322,322,0,0,1.0,0.0,0.0
RF01984,retrained,322,322,0,0,1.0,0.0,0.0
RF01986,published,145,145,0,0,1.0,0.0,0.0
RF01986,retrained,145,145,0,0,1.0,0.0,0.0
RF01992,published,111,111,0,0,1.0,0.0,0.0
RF01992,retrained,111,111,0,0,1.0,0.0,0.0
RF02016,published,10,10,0,0,1.0,0.5471457360614306,0.565282770691635
RF02016,retrained,10,10,0,0,1.0,0.06695557491289199,0.0725987522513227
RF02033,published,4544,4544,0,0,1.0,0.3664870398119104,0.3883893928005244
RF02033,retrained,4544,4544,0,0,1.0,0.26089892001776355,0.26399118106907876
RF02037,published,45,45,0,0,1.0,0.7627104891571856,0.7760428988125858
RF02037,retrained,45,45,0,0,1.0,0.7799810556027741,0.7847961974211534
RF02038,published,98,98,0,0,1.0,0.0,0.0
RF02038,retrained,98,98,0,0,1.0,0.0,0.0
RF02039,published,110,110,0,0,1.0,0.0,0.0
RF02039,retrained,110,110,0,0,1.0,0.0,0.0
RF02040,published,70,70,0,0,1.0,0.0,0.0
RF02040,retrained,70,70,0,0,1.0,0.0,0.0
RF02041,published,449,449,0,0,1.0,0.0,0.0
RF02041,retrained,449,449,0,0,1.0,0.0,0.0
RF02044,published,21,21,0,0,1.0,0.0,0.0
RF02044,retrained,21,21,0,0,1.0,0.0,0.0
RF02047,published,258,258,0,0,1.0,0.0,0.0
RF02047,retrained,258,258,0,0,1.0,0.0,0.0
RF02049,published,5,5,0,0,1.0,0.6319694157909959,0.6496820254612949
RF02049,retrained,5,5,0,0,1.0,0.24613734799267034,0.27387077989574155
RF02052,published,26,26,0,0,1.0,0.6537710050448864,0.6637407253063117
RF02052,retrained,26,26,0,0,1.0,0.43491769686526166,0.43608495325180885
RF02062,published,4,4,0,0,1.0,0.9265746335961746,0.9276018208477663
RF02062,retrained,4,4,0,0,1.0,0.45055089956567784,0.4647744424476969
RF02070,published,6,6,0,0,1.0,0.882741218815413,0.8871583695404271
RF02070,retrained,6,6,0,0,1.0,0.3571809726221491,0.3806038421781885
RF02072,published,4,4,0,0,1.0,0.8136607142857143,0.8328103015168113
RF02072,retrained,4,4,0,0,1.0,0.0,-0.0009794081161750329
RF02080,published,6,6,0,0,1.0,0.696958318575914,0.7033258944395125
RF02080,retrained,6,6,0,0,1.0,0.16396543124405866,0.16423864877879213
RF02085,published,14,14,0,0,1.0,0.0,0.0
RF02085,retrained,14,14,0,0,1.0,0.0,0.0
RF02086,published,12,12,0,0,1.0,0.0,0.0
RF02086,retrained,12,12,0,0,1.0,0.0,0.0
RF02087,published,9,9,0,0,1.0,0.0,0.0
RF02087,retrained,9,9,0,0,1.0,0.0,0.0
RF02089,published,82,82,0,0,1.0,0.0,0.0
RF02089,retrained,82,82,0,0,1.0,0.0,0.0
RF02091,published,185,185,0,0,1.0,0.0,0.0
RF02091,retrained,185,185,0,0,1.0,0.0,0.0
RF02099,published,1,1,0,0,1.0,0.5225225225225225,0.5313159554330705
RF02099,retrained,1,1,0,0,1.0,0.3968253968253968,0.3960360958778424
RF02104,published,83,83,0,0,1.0,0.0,0.0
RF02104,retrained,83,83,0,0,1.0,0.0,0.0
RF02106,published,77,77,0,0,1.0,0.0,0.0
RF02106,retrained,77,77,0,0,1.0,0.0,0.0
RF02109,published,309,309,0,0,1.0,0.0,0.0
RF02109,retrained,309,309,0,0,1.0,0.0,0.0
